,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
1527135,131350505262004,131350505263-bg_centroid,1571.3159088941798,Gwinett_GA,,33.9389106,-84.1255153,33.9259907,-84.1186162,,67,17,50,59,16,8,0,21,0,14,105278.16589591005,1.752227960355575,1,1.0
1527726,131350505262005,131350505263-bg_centroid,1278.999061961273,Gwinett_GA,,33.9389106,-84.1255153,33.9283794,-84.1199401,,70,39,31,55,6,7,1,14,0,27,89529.9343372891,1.5786093781994857,1,1.0
1528317,131350505262006,131350505263-bg_centroid,559.3554770435403,Gwinett_GA,,33.9389106,-84.1255153,33.9344601,-84.1283415,,63,36,27,41,13,10,0,0,0,18,35239.395053743036,1.2209929099433472,1,1.0
1528908,131350505262007,131350505263-bg_centroid,627.5661007978315,Gwinett_GA,,33.9389106,-84.1255153,33.9345648,-84.1298556,,48,18,30,46,17,4,0,7,0,18,30123.17283829591,1.2510866195852866,1,1.0
1529499,131350505262008,131350505263-bg_centroid,692.2060415500423,Gwinett_GA,,33.9389106,-84.1255153,33.9362108,-84.1322763,,172,135,37,141,17,17,0,8,0,99,119059.43914660727,1.280289186587712,1,1.0
1530090,131350505262009,131350505263-bg_centroid,627.8899723435985,Gwinett_GA,,33.9389106,-84.1255153,33.9364032,-84.1316137,,49,33,16,36,6,12,5,0,0,13,30766.608644836328,1.251231262776397,1,1.0
1530681,131350505262010,131350505263-bg_centroid,743.1740942071361,Gwinett_GA,,33.9389106,-84.1255153,33.9340367,-84.1310275,,131,74,57,112,35,10,2,9,0,56,97355.80634113483,1.3037950085937005,1,1.0
1531272,131350505262015,131350505263-bg_centroid,763.5322811133066,Gwinett_GA,,33.9389106,-84.1255153,33.9320765,-84.124711,,153,116,37,130,26,10,4,12,0,78,116820.4390103359,1.3133041231839406,1,1.0
1531863,131350505263001,131350505263-bg_centroid,295.6486497060065,Gwinett_GA,,33.9389106,-84.1255153,33.9365938,-84.1239429,,581,259,322,496,118,84,4,132,0,158,171771.8654791898,1.1113028668122256,1,1.0
1532454,131350505263002,131350505263-bg_centroid,0.0,Gwinett_GA,,33.9389106,-84.1255153,33.9389106,-84.1255153,,129,117,12,96,18,1,12,9,0,56,0.0,1.0,1,1.0
