"GEO_ID","NAME","P4_001N","P4_001NA","P4_002N","P4_002NA","P4_003N","P4_003NA","P4_004N","P4_004NA","P4_005N","P4_005NA","P4_006N","P4_006NA","P4_007N","P4_007NA","P4_008N","P4_008NA","P4_009N","P4_009NA","P4_010N","P4_010NA","P4_011N","P4_011NA","P4_012N","P4_012NA","P4_013N","P4_013NA","P4_014N","P4_014NA","P4_015N","P4_015NA","P4_016N","P4_016NA","P4_017N","P4_017NA","P4_018N","P4_018NA","P4_019N","P4_019NA","P4_020N","P4_020NA","P4_021N","P4_021NA","P4_022N","P4_022NA","P4_023N","P4_023NA","P4_024N","P4_024NA","P4_025N","P4_025NA","P4_026N","P4_026NA","P4_027N","P4_027NA","P4_028N","P4_028NA","P4_029N","P4_029NA","P4_030N","P4_030NA","P4_031N","P4_031NA","P4_032N","P4_032NA","P4_033N","P4_033NA","P4_034N","P4_034NA","P4_035N","P4_035NA","P4_036N","P4_036NA","P4_037N","P4_037NA","P4_038N","P4_038NA","P4_039N","P4_039NA","P4_040N","P4_040NA","P4_041N","P4_041NA","P4_042N","P4_042NA","P4_043N","P4_043NA","P4_044N","P4_044NA","P4_045N","P4_045NA","P4_046N","P4_046NA","P4_047N","P4_047NA","P4_048N","P4_048NA","P4_049N","P4_049NA","P4_050N","P4_050NA","P4_051N","P4_051NA","P4_052N","P4_052NA","P4_053N","P4_053NA","P4_054N","P4_054NA","P4_055N","P4_055NA","P4_056N","P4_056NA","P4_057N","P4_057NA","P4_058N","P4_058NA","P4_059N","P4_059NA","P4_060N","P4_060NA","P4_061N","P4_061NA","P4_062N","P4_062NA","P4_063N","P4_063NA","P4_064N","P4_064NA","P4_065N","P4_065NA","P4_066N","P4_066NA","P4_067N","P4_067NA","P4_068N","P4_068NA","P4_069N","P4_069NA","P4_070N","P4_070NA","P4_071N","P4_071NA","P4_072N","P4_072NA","P4_073N","P4_073NA",
"1500000US131350505572","Block Group 2, Census Tract 505.57, Gwinnett County, Georgia","1289","null","457","null","832","null","811","null","421","null","202","null","1","null","179","null","5","null","3","null","21","null","17","null","4","null","6","null","3","null","1","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505581","Block Group 1, Census Tract 505.58, Gwinnett County, Georgia","1812","null","634","null","1178","null","1127","null","450","null","359","null","1","null","311","null","0","null","6","null","51","null","50","null","15","null","8","null","15","null","0","null","2","null","2","null","3","null","1","null","3","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505591","Block Group 1, Census Tract 505.59, Gwinnett County, Georgia","723","null","226","null","497","null","476","null","196","null","187","null","0","null","91","null","0","null","2","null","21","null","20","null","8","null","2","null","2","null","0","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505592","Block Group 2, Census Tract 505.59, Gwinnett County, Georgia","1764","null","747","null","1017","null","971","null","282","null","380","null","6","null","296","null","1","null","6","null","46","null","41","null","6","null","9","null","15","null","0","null","5","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","1","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505593","Block Group 3, Census Tract 505.59, Gwinnett County, Georgia","1245","null","400","null","845","null","819","null","220","null","406","null","0","null","187","null","0","null","6","null","26","null","26","null","1","null","4","null","2","null","0","null","9","null","7","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505601","Block Group 1, Census Tract 505.60, Gwinnett County, Georgia","1336","null","113","null","1223","null","1195","null","424","null","210","null","0","null","555","null","1","null","5","null","28","null","25","null","3","null","2","null","8","null","0","null","0","null","1","null","4","null","0","null","5","null","0","null","0","null","0","null","2","null","0","null","0","null","3","null","1","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505602","Block Group 2, Census Tract 505.60, Gwinnett County, Georgia","1712","null","139","null","1573","null","1538","null","493","null","466","null","0","null","554","null","2","null","23","null","35","null","32","null","5","null","9","null","6","null","0","null","3","null","1","null","5","null","0","null","1","null","1","null","0","null","0","null","0","null","1","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505611","Block Group 1, Census Tract 505.61, Gwinnett County, Georgia","1165","null","398","null","767","null","748","null","100","null","504","null","3","null","130","null","0","null","11","null","19","null","17","null","8","null","0","null","2","null","0","null","2","null","1","null","3","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505612","Block Group 2, Census Tract 505.61, Gwinnett County, Georgia","733","null","462","null","271","null","257","null","72","null","97","null","1","null","87","null","0","null","0","null","14","null","12","null","2","null","0","null","4","null","0","null","2","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505613","Block Group 3, Census Tract 505.61, Gwinnett County, Georgia","1364","null","290","null","1074","null","1044","null","238","null","386","null","0","null","415","null","0","null","5","null","30","null","28","null","14","null","0","null","7","null","0","null","3","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505621","Block Group 1, Census Tract 505.62, Gwinnett County, Georgia","1244","null","586","null","658","null","627","null","307","null","193","null","6","null","98","null","0","null","23","null","31","null","29","null","13","null","9","null","2","null","0","null","4","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350505622","Block Group 2, Census Tract 505.62, Gwinnett County, Georgia","2054","null","506","null","1548","null","1477","null","425","null","674","null","9","null","359","null","0","null","10","null","71","null","70","null","28","null","21","null","2","null","0","null","5","null","4","null","0","null","0","null","7","null","0","null","0","null","0","null","3","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
